Code,Date,Time,Open,High,Low,Close,Volume,Turnover,MatchItems,Interest
000001.SH1,20130104,143600,2276.3349,2277.1806,2275.8719,2276.0696,47071500,358469800.0000,17969,0
000001.SH1,20130104,143700,2276.4035,2277.4488,2275.8944,2277.4488,49892400,366628800.0000,16995,0
000001.SH1,20130104,143800,2277.3275,2278.4098,2276.8735,2278.0167,50606300,412619200.0000,18853,0
000001.SH1,20130104,143900,2279.0110,2279.0110,2276.8913,2277.4767,41292300,329928600.0000,15795,0
000001.SH1,20130104,144000,2277.4384,2277.9815,2276.6067,2277.2517,40632700,354667600.0000,15522,0
000001.SH1,20130104,144100,2277.2272,2277.4083,2276.5310,2277.1120,41707700,327456100.0000,15749,0
000001.SH1,20130104,144200,2277.0253,2277.2681,2275.9432,2276.0115,37861300,317880300.0000,16024,0
000001.SH1,20130104,144300,2276.0678,2276.8439,2275.9926,2276.8439,44363200,379593900.0000,18586,0
000001.SH1,20130104,144400,2276.0446,2276.7416,2275.5487,2276.7416,46007400,390675500.0000,18828,0
000001.SH1,20130104,144500,2276.2216,2276.6066,2275.7577,2276.2650,45482000,357358500.0000,17438,0
000001.SH1,20130104,144600,2275.9842,2277.2451,2275.5770,2276.9315,51326700,416168800.0000,19382,0
000001.SH1,20130104,144700,2277.0835,2278.7325,2276.1371,2277.8556,54879800,441688700.0000,23026,0
000001.SH1,20130104,144800,2278.1270,2278.9172,2277.5041,2278.7766,49100000,383584700.0000,19334,0
000001.SH1,20130104,144900,2278.4929,2279.0193,2277.6468,2278.2900,49483500,410679800.0000,19626,0
000001.SH1,20130104,145000,2278.7846,2279.3323,2277.8466,2278.5120,41007900,334691600.0000,16602,0
000001.SH1,20130104,145100,2277.9015,2278.7647,2277.5355,2277.5355,49899700,393314000.0000,19801,0
000001.SH1,20130104,145200,2277.5277,2278.8024,2277.3112,2277.3713,55771400,459779100.0000,22338,0
000001.SH1,20130104,145300,2278.0640,2278.7166,2276.9222,2277.6460,65182300,481876700.0000,24570,0
000001.SH1,20130104,145400,2277.9749,2278.2648,2276.8528,2277.5191,67897000,514255000.0000,25868,0
000001.SH1,20130104,145500,2277.8332,2278.2341,2277.0206,2277.2790,59484800,464885200.0000,23964,0
000001.SH1,20130104,145600,2278.1139,2278.1139,2276.9741,2277.4025,65297600,518983200.0000,27338,0
000001.SH1,20130104,145700,2277.3215,2277.7448,2276.1191,2277.0839,71530400,590330400.0000,30441,0
000001.SH1,20130104,145800,2276.7880,2277.0692,2275.7692,2276.7544,73976300,579637100.0000,31846,0
000001.SH1,20130104,145900,2276.2701,2277.1856,2275.7702,2276.7297,90496800,721563200.0000,37036,0
000001.SH1,20130104,150000,2277.1070,2277.3449,2276.2153,2276.9916,90393200,716139800.0000,38003,0
